,LCO,BDecSDSS,BDecMPA,MDust,ID,Incl,MDustuperr,MDustlowerr,BDecerrMPA
0,0.0,0.3034529387950897,0.6727067472476351,7.664138,1,74.46066284179688,0.068612,0.07823200000000001,0.04996932136225021
1,0.0,0.46371206641197205,0.5029713485867033,7.222179,2,68.10167694091797,0.133331,0.152015,0.02214520520940748
2,7.841805458068848,0.6051928997039795,0.5860076245433838,7.149927000000001,3,52.70030975341797,0.041192,0.03858,0.013578643496432147
3,8.433268547058105,0.5276443958282471,0.7186412352764165,7.633991,4,67.94654846191406,0.041856,0.03926,0.024436880139021344
4,8.484148025512695,0.6168943643569946,0.7431896054283539,7.912412,5,78.48242950439453,0.043355,0.040346,0.02042713153792001
5,0.0,0.4947360157966614,0.5837961776346698,7.4004509999999994,6,65.47962951660156,0.095809,0.119903,0.0309828362137432
6,7.772161483764648,0.5969957709312439,0.6130487939983948,7.496571,7,79.88639831542969,0.050138,0.050045,0.020474009960238064
7,0.0,0.4869545102119446,0.5615968909916422,7.598058,9,57.92323303222656,0.050749,0.055020000000000006,0.023361836688643983
8,8.405769348144531,0.5236889719963074,0.7958391432520288,7.8914,10,73.12531280517578,0.043965,0.04045,0.02333489899026245
9,7.509763717651367,0.49313679337501526,0.5158905878972508,7.511610000000001,12,64.64872741699219,0.06490599999999999,0.06739400000000001,0.022588585455627423
10,0.0,0.48171570897102356,0.5077237516867857,7.09046,13,40.73458480834961,0.05934299999999999,0.06006,0.01683289775968281
11,7.46903657913208,0.5741640329360962,0.5569988405309634,7.3425970000000005,14,52.798133850097656,0.041878,0.042611,0.013236912893841477
12,7.901670932769775,0.41024577617645264,0.5427192700110374,7.165642999999999,145,52.69855499267578,0.06674400000000001,0.064041,0.021047327179947645
13,0.0,0.522664487361908,0.578555062680986,7.257166000000001,17,68.88604736328125,0.06146,0.058648,0.01532163067945888
14,0.0,0.4420646131038666,0.5045734663963946,7.352477,18,52.49442672729492,0.08025399999999999,0.084189,0.017872227436102322
15,0.0,0.5267831087112427,0.5349261879578825,7.784099,21,35.79090118408203,0.09253,0.11387,0.01874868422074623
16,8.429040908813477,0.4485654830932617,0.6565899040408767,7.8891,23,64.33003997802734,0.041981,0.046049,0.02082379144553523
17,0.0,0.5606076121330261,0.6494435645428842,7.357360000000001,24,84.78065490722656,0.083017,0.081747,0.018231737572065653
18,8.473870277404785,0.6471039056777954,0.794358212346605,7.858458000000001,25,64.81416320800781,0.041291,0.038988,0.0243015175368966
19,8.108329772949219,0.544111430644989,0.5932533074733581,7.554005999999999,26,27.633399963378906,0.043172,0.044711,0.013482617498818501
20,8.309425354003906,0.5512158274650574,0.6620926826556839,7.912884,28,43.5582275390625,0.043325,0.044976999999999996,0.02313379485487436
21,0.0,0.5489736199378967,0.6807067006418349,7.412792,29,56.214881896972656,0.050726,0.049654000000000004,0.021021803823941546
22,8.03416633605957,0.5569427609443665,0.6531349642548139,7.486271,30,39.504638671875,0.063812,0.06373,0.02116284403878219
23,7.857369422912598,0.5092715620994568,0.5816604560014732,7.455992999999999,31,24.537555694580078,0.050501,0.050778,0.01626819788051753
24,7.758704662322998,0.5588011145591736,0.5550334995300162,7.467816,32,58.17344284057617,0.058803999999999995,0.057004,0.015294551306405429
25,7.982056617736816,0.5247941613197327,0.7369061441064982,7.5167839999999995,33,53.020164489746094,0.036407,0.033935,0.0373984821086446
26,8.211223602294922,0.574785590171814,0.6436054520192499,7.8089759999999995,34,61.08003234863281,0.044985000000000004,0.045413,0.020852199923034456
27,8.473159790039062,0.48992133140563965,0.6170085272590042,7.710153999999999,35,51.58022689819336,0.038869,0.039051,0.023039740314136144
28,0.0,0.49805915355682373,0.5877791282770081,7.394597999999999,36,72.9867935180664,0.044732999999999995,0.044374000000000004,0.019918097637023336
29,8.654891967773438,0.6242450475692749,0.7795029349102437,7.805853,37,43.19652557373047,0.039633999999999996,0.037123,0.020342056137484046
30,8.257019996643066,0.5535621047019958,0.6869627051566803,7.418328,38,58.161956787109375,0.040858,0.038932999999999995,0.017119954985800635
31,0.0,0.46898168325424194,0.6361707610855616,7.666208,39,82.60124969482422,0.057552,0.057161000000000003,0.02711852605461776
32,9.095060348510742,0.5909607410430908,0.7332767953275634,8.601474000000001,43,39.22380447387695,0.026080000000000002,0.026111000000000002,0.023051990856911956
33,0.0,0.5713515281677246,0.7550988541465851,8.368466999999999,44,70.0757064819336,0.045661,0.047785,0.042957392634299756
34,0.0,0.4985019862651825,0.5609407801544164,7.418332,46,51.80861282348633,0.077852,0.08393099999999999,0.024949800266572435
35,8.627789497375488,0.5433443784713745,0.7134424935439212,8.089042,49,71.88710021972656,0.038814,0.040052,0.025482255958377192
36,0.0,0.43230801820755005,0.5279164706350549,7.157697,50,65.82615661621094,0.090064,0.099767,0.03124455955188812
37,8.689926147460938,0.5279760360717773,0.6135418305478394,7.955771,51,51.384857177734375,0.033634,0.034039,0.01596556533671076
38,0.0,0.6273524761199951,0.7265464591404575,7.639958,52,69.3705062866211,0.053175,0.059658,0.03219643026456235
39,0.0,0.4750911593437195,0.6293596501586969,7.388189,53,79.8746109008789,0.065107,0.06307,0.021767164027317175
40,9.056114196777344,0.7012445330619812,0.9950838804928603,8.275685000000001,55,66.18472290039062,0.032789,0.03075,0.03660703850066671
41,8.387016296386719,0.5500719547271729,0.657300161860483,7.882439999999999,57,14.984213829040527,0.057482000000000005,0.06040499999999999,0.020506966847735536
42,0.0,0.5991072654724121,0.6971029939402227,7.636678999999999,59,62.71168899536133,0.03533,0.036775,0.020531447904040517
43,0.0,0.4856286644935608,0.511517210868835,,62,68.16207885742188,,,0.020162674092476428
44,8.03559398651123,0.46536338329315186,0.6700339644781484,7.599553,64,58.9535026550293,0.05022,0.049953,0.016432386341104083
45,8.598825454711914,0.5180338621139526,0.6340993749772283,7.936023,65,66.2570571899414,0.035055,0.035629,0.01873224791387474
46,8.32037353515625,0.5442299246788025,0.5983830631111322,7.933946000000001,68,42.04623031616211,0.042706,0.045325,0.025526591146886223
47,0.0,0.4789414703845978,0.584229493409567,7.5520369999999994,69,74.46126556396484,0.063837,0.059088999999999996,0.02300710364638947
48,0.0,0.4985434412956238,0.5516523743773235,7.681717,71,30.109970092773438,0.043982,0.046854,0.014533340467733294
49,0.0,0.5511111617088318,0.7492388364019675,8.109249,180,69.41827392578125,0.036327,0.040562,0.02672479086904823
50,8.942173957824707,0.5339536666870117,0.6623736120142218,8.143884,72,66.95096588134766,0.029595999999999997,0.028539,0.018003638252472833
51,0.0,0.48772135376930237,0.5655375514269747,7.749383,73,54.78612518310547,0.05439600000000001,0.052646000000000005,0.01836675515642403
52,8.412164688110352,0.5634685158729553,0.594899935745009,7.7978380000000005,74,43.851837158203125,0.044128,0.043,0.014124514599769333
53,0.0,0.4756689667701721,0.6040339857735977,8.001244999999999,75,64.93462371826172,0.05441699999999999,0.059565999999999994,0.02787398856733846
54,0.0,0.4991535544395447,0.6976296016738948,7.590510000000001,78,73.46247100830078,0.064343,0.064475,0.019607224380754445
55,0.0,0.47717979550361633,0.5632637321753939,7.496355,79,51.03569793701172,0.069378,0.06896000000000001,0.02733059254331039
56,0.0,0.5159600973129272,0.6362048322271309,7.67715,80,73.44767761230469,0.072545,0.085132,0.014495218702216234
57,8.407073020935059,0.5890227556228638,0.7198458053093195,7.803577000000001,81,34.279117584228516,0.033828,0.033878,0.022401923467112145
58,0.0,0.5196000933647156,0.5753227789838063,7.616391999999999,82,78.55150604248047,0.054786,0.056701,0.012509249755975296
59,7.920292377471924,0.5668137669563293,0.6097423316318998,7.3928210000000005,85,21.578310012817383,0.038141,0.040726,0.016508801806867247
