,RA,DEC,objid
8710,118.51285,38.513905,587727867255521429
8711,119.56921000000001,39.833576,587728670415126752
8712,120.13811000000001,39.84001,587728669878386720
8713,119.51303,39.081635,587728669877993544
8714,120.24139,39.005196000000005,587728669341188511
8715,120.81924,40.042843,587727866719699134
8716,120.85316999999999,39.974243,587727866719633760
8717,121.13785,39.731403,587727866182762665
8718,121.04136000000001,39.768684,587727866182762657
8719,121.85013000000001,39.464043,587728668267970754
8720,122.24495,39.858078000000006,587728668268167318
8721,122.49981000000001,40.103184000000006,587728668268298541
8722,122.06183999999999,39.935024,587727865646153964
8723,122.06533999999999,40.130897999999995,587728668805103877
8724,121.95528,40.09986,587728668805103822
8725,121.30694,39.22592,587727865645760730
8726,121.38268000000001,39.546295,587728668804776154
8727,121.72033,40.18633,587727866183024873
8728,121.80783999999998,40.249615000000006,587727866183090213
8729,121.33476,40.081314,587727866182893864
8730,121.35758999999999,40.178345,587728669341843593
8731,121.04623000000001,40.412502,587727866719830257
8732,120.92912,39.931385,587728669341712560
8733,120.73648999999999,39.963226,587727866719633671
8734,120.67226000000001,39.656634999999994,587728669341516050
8735,120.41321,39.948242,587728669878452502
8736,120.65595,40.38988,587728669878648963
8737,120.65555,40.352955,587728669878649086
8738,120.26718999999999,39.477897999999996,587727866719371527
8739,120.67863,40.678535,587727867256766689
8740,120.57108000000001,40.423878,587727867256635444
8741,120.44361,40.724895000000004,587728670415585498
8742,121.42721,41.550922,587727867257159861
8743,120.75855,40.768875,587727867256767026
8744,120.75758,40.583675,587727867256701059
8745,121.55242,41.341064,587728669879173372
8746,121.93265,41.517959999999995,587728669879304486
8747,122.22658,40.50825,587728668805300461
8748,122.20801999999999,41.010605,587728669342302396
8749,122.48033000000001,40.46778,587727865646415929
8750,123.10167,40.743809999999996,587728668268691472
8751,122.96278000000001,40.520943,587728668268560436
8752,124.22005,41.731840000000005,587728668269215990
8753,124.00577,42.223465000000004,587728668806218018
8754,123.9851,42.228157,587728668806218001
8755,122.93115,41.554992999999996,587727866183745776
8756,123.45307,41.64952,587728668805890394
8757,122.61587,41.949665,587728665578570003
8758,122.48222,40.860240000000005,587728668805431710
8759,122.12923,41.520472999999996,587727866720420007
8760,121.43036000000001,41.55396,587727867257225226
8761,121.34335,41.614304,587728670416109738
8762,121.10059,42.035959999999996,587725469054075229
8763,122.4362,42.900729999999996,587728666652574030
8764,122.74773,43.260006,587728666652770520
8765,122.02286000000001,42.783634,588007003622277304
8766,122.00578999999999,42.29759,587728670416437554
8767,123.11895,43.421127,587728670417092639
8768,122.47166000000001,42.77281,587728670416699546
8769,123.34289,43.44828,587728670417092947
8770,122.75841000000001,42.5825,587728666115703008
8771,123.91716000000001,42.88327,587728669343285536
8772,123.72848,43.177486,587728669880222036
8773,124.20148999999999,43.268875,587728665579356207
8774,124.27273000000001,43.350983,587728665579356530
8775,124.73105,42.756714,587728668806545650
8776,125.35201,43.035126,587728664505745598
8777,125.10093,42.73945,587728664505614547
8778,125.15173999999999,43.11417,587728668806742222
8779,125.28844,43.26226,587728668806807793
8780,124.96668999999999,43.342583000000005,587728665042616602
8781,124.73105,42.756714,587728668806545650
8782,124.8014,42.539833,587728664505483460
8783,125.0472,43.19608,587728668806742228
8784,124.85381000000001,43.451923,587728669343678667
8785,124.49985,43.27572,587728669343547510
8786,124.2413,43.647420000000004,587728669880484093
8787,124.00927,43.840424,587728666116358228
8788,124.55453,42.49341,587728668806414569
8789,124.41981000000001,42.904106,587728665042354496
8790,124.2653,43.196396,587728669343482113
8791,124.20196999999999,43.266396,587728665579356206
8792,123.34212,43.45969,587728670417092958
8793,123.72848,43.177486,587728669880222036
8794,123.91716000000001,42.88327,587728669343285536
8795,122.85138,43.290924,587728666652835898
8796,123.4292,43.218920000000004,587728666116030674
8797,123.84317,44.06449,587728670417420517
8798,124.39918,44.721066,587728666653622431
8799,124.22366000000001,44.482002,587728670417617073
8800,124.62196000000002,44.64177,587728670417813634
8801,124.76478999999999,45.100063,587728666653819051
8802,124.62621000000001,44.605709999999995,587728670417748198
8803,124.53708,44.436058,587728670417682695
8804,124.91415,44.097637,587728665579749601
8805,125.01057,44.264057,587728669880877107
8806,125.41956,44.169746,587728669344071693
8807,125.32291000000001,44.056103,587728669344006275
8808,124.78187,44.487587,587728666116751526
8809,124.7681,44.396361999999996,587728666116686067
8810,125.77363999999999,43.974070000000005,587728665043009755
8811,125.65673999999999,43.93906,587728665043009705
8812,126.01293000000001,43.934338000000004,587728668807200999
8813,125.65697,45.08007,587728666117079169
8814,125.35201,43.035126,587728664505745598
8815,125.10093,42.73945,587728664505614547
8816,125.28844,43.26226,587728668806807793
8817,125.15173999999999,43.11417,587728668806742222
8818,124.8014,42.539833,587728664505483460
8819,124.73105,42.756714,587728668806545650
8820,125.0472,43.19608,587728668806742228
8821,124.96668999999999,43.342583000000005,587728665042616602
8822,124.41981000000001,42.904106,587728665042354496
8823,124.55453,42.49341,587728668806414569
8824,124.85381000000001,43.451923,587728669343678667
8825,124.49985,43.27572,587728669343547510
8826,124.00927,43.840424,587728666116358228
8827,124.20196999999999,43.266396,587728665579356206
8828,124.2653,43.196396,587728669343482113
8829,123.72898,43.602394,587728666116227142
8830,123.91716000000001,42.88327,587728669343285536
8831,123.72848,43.177486,587728669880222036
8832,123.34212,43.45969,587728670417092958
8833,123.4292,43.218920000000004,587728666116030674
8834,124.39918,44.721066,587728666653622431
8835,124.22366000000001,44.482002,587728670417617073
8836,123.73149,43.94968,587728670417355011
8837,123.84317,44.06449,587728670417420517
8838,124.62196000000002,44.64177,587728670417813634
8839,124.76478999999999,45.100063,587728666653819051
8840,124.53708,44.436058,587728670417682695
8841,124.62621000000001,44.605709999999995,587728670417748198
8842,124.7681,44.396361999999996,587728666116686067
8843,124.78187,44.487587,587728666116751526
8844,125.01057,44.264057,587728669880877107
8845,124.91415,44.097637,587728665579749601
8846,125.41956,44.169746,587728669344071693
8847,125.32291000000001,44.056103,587728669344006275
8848,125.77363999999999,43.974070000000005,587728665043009755
8849,125.65673999999999,43.93906,587728665043009705
8850,125.65697,45.08007,587728666117079169
8851,126.01293000000001,43.934338000000004,587728668807200999
8852,128.29153,45.02339,587728668271182019
8853,128.09473,44.876896,587728668271051025
8854,127.80103000000001,44.81629,587728668270985412
8855,127.39413,45.205185,587728665043730658
8856,126.97058999999999,44.855007,587728665043533995
8857,126.05931000000001,45.18032,587728669881401543
8858,126.0118,44.944733,587728665580273721
8859,126.01293000000001,43.934338000000004,587728668807200999
8860,125.90418999999999,44.698170000000005,587728665580142827
8861,125.82486000000002,44.72845,587728665580142669
8862,125.65697,45.08007,587728666117079169
8863,125.35191999999999,45.264496,587728670418141480
8864,125.81731,45.047985,587728669881270433
8865,125.52677,45.271854,587728666117144766
8866,125.31636999999999,44.332985,587728665579946178
8867,125.41956,44.169746,587728669344071693
8868,124.76125,44.425125,587728666116686104
8869,124.62458000000001,44.658535,587728670417813644
8870,125.00787,45.536590000000004,588007003623850082
8871,124.88956,45.37125,588007003623719111
8872,125.17555,45.30531,587728666653950187
8873,124.81355,45.298817,588007003623719065
8874,125.45906000000001,45.51965,587728670418272268
8875,125.42808000000001,45.553246,587728666654081145
8876,125.44117,45.51048,587728670418207009
8877,125.82092,45.89687,587728666654277742
8878,125.88011000000002,45.87833,587728670418468917
8879,125.69591000000001,45.750557,587728666654212211
8880,125.69649,45.628975,587728670418338064
8881,125.63663000000001,45.3917,587728670418207006
8882,125.8197,45.72205,587728670418403507
8883,126.31778,45.749096,587728666117472299
8884,126.10106,45.390507,587728669881466966
8885,126.78786000000001,45.557644,587728665580601594
8886,126.81926000000001,45.56185,587728665580601477
8887,127.11103,46.63022,587728670418927903
8888,127.05917,46.467335,587728666117865708
8889,127.75405,45.580486,587728665043927242
8890,128.39503,45.651140000000005,587727865649365133
8891,128.04362,45.424071999999995,587728668808118529
8892,127.86921000000001,46.016773,587728669345120472
8893,129.58652,46.125065,587728668271771985
8894,130.26456000000002,46.475426,587728668272033957
8895,129.97359,46.484524,587728668271968479
8896,129.30366999999998,46.626979999999996,587728668808773832
8897,128.22823,45.523518,587727865917735061
8898,128.98068,46.244358,587728668808577198
8899,128.68173000000002,46.24275,587727866186498243
8900,128.46902,46.507664,587728669345447995
8901,128.3959,46.40292,587728669345382644
8902,128.76205,46.58028,587728669345513530
8903,128.26503,46.55024,587727866723369108
8904,127.47618999999999,45.911533,587728665580863801
8905,127.17191000000001,46.680748,587728670418993303
8906,126.51829,45.967605999999996,587728666117603339
8907,127.15751000000002,46.894729999999996,587728670419058841
8908,126.84851,47.074203000000004,588007003624702137
8909,128.18346,47.397614000000004,587728670419386545
8910,127.57706999999999,46.75529,587727867260174700
8911,128.61123999999998,48.093178,588010137337200654
8912,127.85377,46.84845,587727867260240130
8913,127.85935,47.21154,587728670419255486
8914,128.26326,46.751059999999995,587727866723434657
8915,128.4307,47.023075,587728669882450137
8916,128.96555,47.688763,588010136800264413
8917,129.1653,47.254242,588010136263262300
8918,129.7604,47.1372,588010135726522531
8919,129.35942,47.77961,588009367469686930
8920,130.40764,46.793488,588009366127378582
8921,131.61064,47.394756,588009365859401790
8922,131.83981,47.712685,588009365859532977
8923,130.47278,46.86977,588009365859008556
8924,130.31354,46.87281,588010135189651668
8925,131.22993,47.745796,588009366396272850
8926,129.89436,46.994137,588009366664249462
8927,130.43708999999998,47.594433,588010135726784695
8928,130.17103999999998,47.66664,588009366932947002
8929,128.96555,47.688763,588010136800264413
8930,128.7962,48.054123,588009368006492305
8931,129.30366999999998,46.626979999999996,587728668808773832
8932,129.16074,47.355515000000004,588010136263327963
8933,128.18346,47.397614000000004,587728670419386545
8934,129.22808999999998,48.726395000000004,588010137337528468
8935,128.81802,48.317066,588010137337266451
8936,129.54033,48.372616,588009368006754511
8937,129.86086,48.630413,588009368006885619
8938,130.35959,48.176483000000005,588010136263786716
8939,129.97095,49.43849,588007003626078380
8940,131.6474,48.55383,588010135727309013
8941,131.63873,48.43011,588010135727308823
8942,131.6246,48.349846,588010135727243513
8943,131.21796,48.777885,588010136264179892
8944,131.72948,48.422924,588010135727308993
8945,135.72975,50.287464,588010135191814273
8946,135.11163,49.647729999999996,588009365860843617
8947,135.13812,49.617954,588010134654615622
8948,134.9015,49.952587,588010135191552178
8949,134.77374,49.859867,588010135191486633
8950,134.71893,49.678288,588009365860712558
8951,134.3912,49.643715,588010135191355409
8952,134.64967,50.313904,588010135728488567
8953,134.22478,49.696163,588009366397517974
8954,133.79654,50.505226,588010136265228462
8955,133.9734,50.508408,588010136265294036
8956,133.7983,49.122623,588010135191093464
8957,133.72513999999998,49.160404,588010135191093265
8958,132.55505,50.224854,588010136801771662
8959,133.5398,49.138187,588010135191027745
8960,133.55208000000002,49.783665,588010135728095422
8961,131.95555,49.990288,588010136801575096
8962,132.16447,50.09944,588010136801640611
8963,132.50911000000002,49.47779,588010136264638575
8964,132.87767,49.330227,588010135727833296
8965,132.81342,50.550270000000005,588009368008130692
8966,134.2738,51.81407,588010137339429071
8967,134.1535,51.49024,588009368008654963
8968,133.58952,50.794605,588010136802164876
8969,133.68373,51.10389,588009368008458384
8970,133.64241,50.765587,588009367471456470
8971,134.64146000000002,51.422016,588010136802558020
8972,134.74548000000001,51.694782000000004,588010136802623705
8973,135.15594,51.207493,588010136265687286
8974,136.06918000000002,51.060963,588010135729012742
8975,135.86337,50.86698,588009366398173387
8976,136.21281000000002,50.597164,588010135192010959
8977,135.25278,51.570312,588009367472046106
8978,137.63765,51.12005,588009365861761283
8979,137.07906,50.895733,588009365861564590
8980,136.96228,50.82647,588009365861564439
8981,136.9775,51.261852000000005,588010135192338625
8982,137.29247,51.21013,588010135192404096
8983,136.8579,50.744102000000005,588009365861498995
8984,136.65051,50.948414,588010135192207509
8985,136.64844,51.354164000000004,588009366398501041
8986,136.7365,51.507782,588010135729275039
8987,136.36166,50.74328,588010135192076470
8988,136.37021000000001,51.41359,588010135729143855
8989,136.35136,51.460148,588010135729143881
8990,136.12851,51.411377,588009366935306366
8991,136.01994,50.469902000000005,588010135191945371
8992,136.0034,50.43115,588009365861236898
8993,135.85725,50.917118,588009366398238815
8994,135.20206000000002,50.672024,588010135728685256
8995,135.03226,50.578359999999996,588010135728619693
8996,134.65814,50.6226,588009366934782039
8997,134.5768,51.015606,588010136265556139
8998,133.83437,51.79391,588009368545525946
8999,133.77354,51.63521,588010137339297887
9000,134.15845,51.742934999999996,588010137339428996
9001,134.1295,52.294956,588007003627782280
9002,134.61131,52.274944,588009368545853595
9003,134.93823,52.380775,588010137339756667
9004,134.77669,51.927757,588009368008917112
9005,134.8825,51.67545,588010136802689146
9006,134.7064,51.717354,588009368008851493
9007,135.27376999999998,52.6494,588009368546115585
9008,135.309,52.146187,588009368009048288
9009,135.15153999999998,51.777752,588010136802754750
9010,135.59915,52.521004000000005,588010137339953342
9011,135.49763000000002,52.482178000000005,588010137339887872
9012,135.72144,51.631065,588010136265949322
9013,135.66643,52.050076000000004,588010136802951380
9014,135.63953999999998,51.78944,588009367472177294
9015,135.86777,51.9835,588009367472242791
9016,136.01785,52.956688,588010137340149904
9017,136.32631999999998,53.042835,588010137340215447
9018,136.69713000000002,51.60841,588010135729274935
9019,136.84865,51.574659999999994,588010135729275096
9020,138.49796,52.2336,588009366399156239
9021,138.48083,52.290844,588009366399156386
9022,138.06895,51.617348,588010135192666273
9023,137.20157,52.21987,588009366935765079
9024,137.01543,52.47465,588009367472636144
9025,137.86324,51.590214,588010135192666187
9026,137.79613999999998,51.448242,588010135192600783
9027,137.80217,51.806145,588009366398894154
9028,136.86172,52.100173999999996,588010136266342517
9029,137.39488,51.57306,588009366398697725
9030,137.09483,51.672157,588010135729340666
9031,136.55194,52.005140000000004,588010136266211487
9032,136.08006,52.664806000000006,588009368009375935
9033,136.0223,52.959267000000004,588010137340149905
9034,136.8103,53.49031,588009368546639985
9035,136.3722,52.488976,588010136803213518
9036,137.32693,53.332080000000005,588009368009834659
9037,137.26038,53.89455,588007003628830853
9038,136.71777,52.86395,588009368009572574
9039,136.91985,52.57212,588009367472636163
9040,137.56706,53.299614,588009368009834708
9041,137.44742,53.201565,588009368009834641
9042,137.54856999999998,53.11668,588010136803606717
9043,137.28523,52.98746,588010136803541092
9044,137.10007,52.525245999999996,588009367472701546
9045,137.55441000000002,52.72314,588009367472832613
9046,137.40398000000002,52.543780000000005,588010136266539161
9047,138.68738000000002,52.94239399999999,588009366936223847
9048,138.62053999999998,52.58664,588010135729930449
9049,139.14876999999998,52.8731,588010135730127072
9050,139.01582,52.938559999999995,588009366936289406
9051,138.74075,53.386390000000006,588009367473225802
9052,138.89348,53.069340000000004,588009366936289418
9053,139.61874,52.94756999999999,588010135730258007
9054,139.76907,53.52789,588009366936617046
9055,141.88141000000002,53.244606000000005,588009365863268418
9056,141.5557,53.059654,588009365863137394
9057,141.2333,53.68441,588010135730782363
9058,141.12321,53.69384399999999,588010135730782222
9059,140.50505,53.75254,588009366936813727
9060,140.4462,53.509598,588010135730585651
9061,140.3808,53.751293000000004,588009366936813697
9062,140.3384,53.75536700000001,588009366936813696
9063,140.22208,53.196693,588009366399746164
9064,140.31521999999998,53.35856,588010135730520202
9065,139.80983999999998,53.228584,588010135730389083
9066,139.11404,53.41486999999999,588010136267129055
9067,139.8768,52.806816000000005,588009366399549590
9068,139.6433,52.819202000000004,588009366399549531
9069,138.5509,53.144215,588010136266932390
9070,138.34167,53.61216700000001,588010136803934322
9071,139.38832,53.251392,588009366936485900
9072,139.40874,52.81001,588009366399484062
9073,138.03857,53.501965000000006,588009368010031272
9074,139.47607,54.702473,588010137341329487
9075,139.8054,54.599228000000004,588009368010686604
9076,138.91064,54.382194999999996,588010137341132951
9077,139.51703999999998,54.24019200000001,588009368010489996
9078,139.42072,54.435528000000005,588009368010555544
9079,139.4978,53.8015,588009367473488018
9080,139.51305,54.192314,588010136804327451
9081,140.10222,53.99791,588009367473684641
9082,140.7065,53.899616,588009366936944768
9083,140.3222,54.261204000000006,588009367473815693
9084,140.59264,54.467503,588010136804589648
9085,141.16167,53.887184,588010135730847876
9086,140.92361,54.099503000000006,588010136267718807
9087,141.27177,53.95953000000001,588010135730847923
9088,141.19523999999998,55.006972999999995,588009368011079766
9089,141.46407,55.02969,588010136804917466
9090,141.21996000000001,55.050036999999996,588009368011079778
9091,141.73311999999999,54.953365000000005,588009367474274476
9092,142.34193,54.008236,588009366400401552
9093,144.07071000000002,54.039497,588010134657695918
9094,143.62994,54.161125,588009365863858300
9095,144.03413,54.498577000000004,588010135194697934
9096,142.99051,54.223965,588009366400598135
9097,143.86583000000002,54.810306999999995,588009366400925828
9098,143.8314,54.653045999999996,588009366400860298
9099,143.61513,54.32249,588010135194566805
9100,142.76418,54.61954,588010135731372145
9101,142.73276,54.81786700000001,588009366937600062
9102,142.58174,54.65339,588009366937469096
9103,141.61038,53.87993,588010135730913460
9104,141.47359,54.65741,588009367474143263
9105,141.28671,54.062194999999996,588009366937075850
9106,140.71591,54.830654,588009368010883293
9107,140.71129,54.45701,588009367473946738
9108,141.42600000000002,55.631040000000006,588009368548147317
9109,141.61446,55.52502,588010137341984971
9110,141.31902,55.563972,588010137341919367
9111,141.16286000000002,55.60613000000001,588009368548081803
9112,140.46158,55.063430000000004,588010137341591747
9113,140.41403,55.282265,588009368547819669
9114,140.12233999999998,55.109165000000004,588009368547754002
9115,141.72044,55.542759999999994,588010137341985130
9116,140.9835,55.098537,588009368011014527
9117,142.83588,55.521538,588010136805310640
9118,142.48498999999998,55.654926,588009368011473047
9119,142.54897,55.852419999999995,588010137342246932
9120,142.03366,55.483555,588009368011342016
9121,142.31853,55.055606999999995,588009367474405562
9122,142.15375,55.00305,588009367474340013
9123,143.09238,55.919205000000005,588009368011669553
9124,143.89612,55.052986,588010135731700139
9125,143.04703,54.961025,588009366937665696
9126,143.44943,55.627426,588009367474798733
9127,144.7946,54.9966,588009366401187848
9128,146.47345,55.24963399999999,588009365864710380
9129,146.11267,55.126740000000005,588009365864579216
9130,145.9867,54.8661,588010134658351179
9131,145.45494,54.96536999999999,588010135195091045
9132,145.49489,54.980125,588010135195091056
9133,145.35509,55.130607999999995,588010135195156578
9134,145.50288,55.9611,588009366938386552
9135,145.49947,55.858692000000005,588009366938386527
9136,145.12239,55.610645,588009366938255459
9137,145.09239,54.740803,588009365864316988
9138,143.95898,55.643578000000005,588010136268701920
9139,143.44943,55.627426,588009367474798733
9140,143.86102,54.817177,588009366400925836
9141,142.8247,55.58161,588010136805376140
9142,143.04703,54.961025,588009366937665696
9143,143.25701999999998,55.021698,588009366937731173
9144,143.52109,56.622845,588009368548802729
9145,144.2494,56.6367,588010137342771287
9146,145.03101999999998,56.82505,588009368012259486
9147,145.3546,56.42657,588009367475388533
9148,145.20686,56.661533,588009368012259465
9149,146.53345,55.99766999999999,588010135732486270
9150,146.11049,57.134327,588009368012587096
9151,148.38367,55.694343999999994,588010134659006616
9152,149.02312,56.636223,588009366402433162
9153,148.08861000000002,55.742233,588009365865168912
9154,146.53345,55.99766999999999,588010135732486270
9155,145.7216,56.53361999999999,588009367475454145
9156,146.14571999999998,55.76283000000001,588010135732289650
9157,145.47466,56.42718000000001,588009367475388561
9158,145.54253,57.45471,587725468526772492
9159,145.62003,57.37790699999999,588009368549392626
9160,147.05586,58.158333,588007003631911023
9161,146.11049,57.134327,588009368012587096
9162,147.48086999999998,58.100882999999996,588009368549916778
9163,146.83012,56.972565,588009367475781702
9164,148.72214,57.554012,588009367476306046
9165,150.3198,56.664574,588009365865824355
9166,149.90855,56.711234999999995,588010135196467364
9167,148.72214,57.554012,588009367476306046
9168,149.02312,56.636223,588009366402433162
9169,147.4936,57.40501,588010136806752372
9170,148.41383000000002,58.349959999999996,588009368550178921
9171,148.37656,58.3327,588009368550178846
9172,149.03633,58.23135,588009368013373666
9173,150.17338999999998,58.136047,588009372294185091
9174,151.42635,58.495163,588009372294512806
9175,151.18819,58.416725,588009372294447301
9176,151.05682,58.3908,588009372294447253
9177,151.1414,58.045719999999996,588009371757510783
9178,151.67686,58.095645999999995,588009371757641819
9179,152.21088,57.910435,588009371220836505
9180,156.89198000000002,58.228466000000004,588009370148143147
9181,156.29117,58.14999,588009370147946613
9182,156.04018,58.236034,588009365867331836
9183,156.02235,57.990981999999995,588009370147881038
9184,156.20761000000002,58.426414,588009370684883097
9185,155.59984,58.356230000000004,588009370684752019
9186,155.6572,58.123253000000005,588009365867266157
9187,156.73453999999998,58.82825,588009366404464749
9188,155.26117,58.422287,588009366404071573
9189,155.40787,58.38723,588009370684686468
9190,156.05165,58.590621999999996,588009366404268120
9191,155.75832,58.653133,588009366404202599
9192,155.3041,58.40354,588009366404071577
9193,155.09343,58.392306999999995,588009366404071523
9194,154.62086000000002,58.869609999999994,588009366940942481
9195,154.04271,58.427002,588009371221295180
9196,153.98972,58.471596,588009371221295271
9197,153.81747,57.903544999999994,588009370684293214
9198,152.55933000000002,59.50285699999999,588009372831842434
9199,153.09344,59.455585,588009372831973450
9200,152.80273,59.415459999999996,588009372831907939
9201,152.6044,59.46970699999999,588009372831842445
9202,154.47413999999998,60.05924,588009368551751767
9203,153.3539,59.25883,588009372295102549
9204,153.3798,59.11529,588009372295036985
9205,155.06761,60.145830000000004,588009372832497765
9206,154.65141,59.669514,588009368014815321
9207,154.82681000000002,59.372036,588009367477944328
9208,156.17928999999998,59.228878,588009366941270123
9209,156.7961,59.536235999999995,588009371758952547
9210,156.2577,59.511814,588009371758821567
9211,156.9517,59.91652,588009367478468732
9212,157.03576999999999,59.665665000000004,588009371759018102
9213,157.27153,59.120132,588009371222081664
9214,157.99132,59.15656,588009366404792511
9215,159.86748,58.791653000000004,588009370148864088
9216,159.3116,58.848248,588009370148733047
9217,159.8663,59.521730000000005,588009366405251141
9218,158.45702,58.5621,588009370148536424
9219,158.43223999999998,58.851963,588009365867921519
9220,159.70412,59.419697,588009366405185559
9221,158.79944,59.358692000000005,588009366404988969
9222,158.9743,59.67893,588009371222540411
9223,158.43784,59.36051,588009371222409417
9224,157.21684,58.320976,588009370148208796
9225,156.7961,59.536235999999995,588009371758952547
9226,156.44456,58.89139,588009371221885058
9227,156.73453999999998,58.82825,588009366404464749
9228,158.28815,61.07107,588009368552669283
9229,157.82668999999999,59.92260699999999,588009367478599808
9230,157.65097,60.00793,588009367478599789
9231,158.17588999999998,60.09007,588009367478730888
9232,158.65166000000002,60.660816000000004,588009368015798356
9233,158.65268,60.4823,588009372296347805
9234,159.24785,60.015755000000006,588009371759542390
9235,159.76971,60.81994,588009368016060511
9236,163.30511,59.636665,588009365869101140
9237,163.78047,59.654297,588009370149781583
9238,164.43382,60.086240000000004,588009370686849271
9239,163.10448,59.685534999999994,588009365869035574
9240,163.73048,60.466193999999994,588009371223654424
9241,163.22266000000002,60.286156000000005,588009371223523406
9242,163.63304,60.208675,588009366406103079
9243,163.15042,59.960342000000004,588009370686586983
9244,162.96094,60.306774,588009371223457817
9245,162.02368,59.40784,588009365868773498
9246,162.09566999999998,59.381595999999995,588009370149388395
9247,162.77248,60.379436,588009371223458002
9248,161.54863,60.148098,588009371223130177
9249,161.71425,59.952126,588009366405709915
9250,161.73555,59.911823,588009366405644428
9251,161.69955,60.141743000000005,588009371223195779
9252,161.48123,59.154433999999995,588009370149257334
9253,161.29494,60.244843,588009366942515326
9254,161.01588,59.37706,588009365868576825
9255,160.9197,59.307224,588009365868511369
9256,160.77441000000002,59.770054,588009366405447801
9257,160.55396000000002,60.43702,588009371759870042
9258,160.71046,60.32923,588009371759870052
9259,159.24785,60.015755000000006,588009371759542390
9260,159.14584,60.776417,588009368015929356
9261,160.80434,61.568490000000004,588009368553259022
9262,160.05463999999998,60.563390000000005,588009367479189605
9263,161.98117,61.557426,588009372834070711
9264,160.99742,60.49926800000001,588009371759935646
9265,161.63567,61.03279499999999,588009372297068653
9266,161.41573,60.761837,588009367479517287
9267,162.71957,60.724140000000006,588009371760328861
9268,162.69167,60.683765,588009371760328837
9269,163.79199,60.705585,588009366943105152
9270,132.3039,2.6149855,587728879793864810
9271,131.92047,2.0091245,587726033301274936
9272,131.73221999999998,2.4048152000000003,588010358528278776
9273,131.88113,2.6902494,587728879793668242
9274,131.4271,2.3560517000000005,588010358528147887
9275,131.55100000000002,2.410469,588010358528147790
9276,131.72623000000002,2.5600553,588010358528278561
9277,131.71346,2.5696917,588010358528278759
9278,131.7252,2.5014606,588010358528278769
9279,131.673,2.6134402999999997,587728879793602815
9280,131.51099,2.533659,588010358528147762
9281,131.16138,2.4109830000000003,588010358528016678
9282,130.67893999999998,2.8731859,588010359064690741
9283,130.59563,2.4973369,587728879793078680
9284,130.50503999999998,2.5283737,587728879793078580
9285,130.55491999999998,2.6246054,587728879793078633
9286,130.88821000000002,2.2110392999999995,587728879256338781
9287,130.01936,2.5490701000000002,587728879792881970
9288,130.31083999999998,2.5843582,587728879793012802
9289,130.1528,2.6384678,587728879792947559
9290,130.14868,2.4770472000000003,587728879792947221
9291,130.27728000000002,2.5766735,587728879792947446
9292,130.13155,2.1881213,587728879256010911
9293,129.83147,2.7955892,588010359064297828
9294,130.34441999999999,3.4617586000000005,587728880866754960
9295,130.7286,3.5822472999999997,588010360138432862
9296,131.18594,3.4725666,587728880867148095
9297,130.85834,2.9058192000000003,588010359064756487
9298,131.26955,3.0825963,587728880330277230
9299,131.07263,2.8811592999999998,588010359064822084
9300,132.0523,3.1924052000000005,587728880330670323
9301,132.45923,3.5737174,587728880867672238
9302,132.62691999999998,3.3239796000000004,588010359602413879
9303,135.38638,2.6274585999999998,588010358529851676
9304,134.71348999999998,2.913046,587728879794913544
9305,133.96786,2.5242581000000004,588010358529261614
9306,133.55977,3.084445,588010359065936124
9307,133.6981,3.0908318,588010359066001687
9308,133.0422,2.8402317000000004,587728879794192715
9309,132.7366,2.3383796,587728879257190659
9310,132.94318,2.5196153999999997,588010358528803042
9311,132.84944,3.108812,587728880330997871
9312,133.19006000000002,3.5976431000000004,587728880868000090
9313,132.76106000000001,3.5050833,587728880867803523
9314,132.81715,3.318572,588010359602479420
9315,133.20654,3.1399752999999997,587728880331129132
9316,133.98314,3.7583268,587728880868393198
9317,133.6964,3.7916436,588010360139743528
9318,133.60143,3.5101614000000003,588010359602872529
9319,133.84366,3.2006674,587728880331391296
9320,134.61244,3.7488053,587728880868655486
9321,134.52208000000002,3.7564627999999995,587728880868589698
9322,134.61983999999998,3.3693568999999997,587728880331784372
9323,134.89426,3.5085516000000005,588010359603396873
9324,135.27383,3.5304205,588010359603593387
9325,138.0153,2.8758428,588010358531031086
9326,137.61428999999998,3.3452506,588010359067705685
9327,136.8289,2.549859,587728879258960084
9328,136.97898999999998,3.2727022,588010359067443443
9329,136.73696999999999,3.1809733,588010359067312265
9330,136.02078,2.7951813,588010358530113800
9331,136.20932,2.5064702000000003,587728879258698006
9332,135.56139,4.0547805,588010360140595390
9333,135.6538,3.9574782999999996,588010360140595455
9334,135.32011,3.4025241999999998,587728880332046572
9335,135.51073,3.5904362,588010359603659068
9336,135.46008,3.5543584999999998,588010359603659006
9337,135.27383,3.5304205,588010359603593387
9338,135.4363,3.385728,587728880332112139
9339,136.09357,4.0265703,588010360140792116
9340,136.019,4.0551353,588010360140792038
9341,136.05203,3.8753230000000003,587728880869245103
9342,135.56146,3.7417366999999997,587728880869048560
9343,135.66593999999998,3.392383,587728880332243165
9344,135.68993,3.4118440000000003,587728880332243194
9345,136.54997,4.0333195,588010360140988788
9346,136.83702,4.086525,588010360141119835
9347,136.06502,3.5759248999999995,588010359603921155
9348,136.10245,3.4306056000000003,587728880332439730
9349,136.37552,3.4729938999999996,587728880332505405
9350,136.61956999999998,3.7343589999999995,588010359604183274
9351,136.61942,3.6537379999999997,588010359604183261
