,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
0,0,0,0,1,1,J131453.43+270029.2,JINGLE1  ,1,5087-301-4-0297-0146,1237667323262337170,2525520273415890944,2243,53794,461,198.722639,27.008121999999997,0.01544,2e-05,66.912605,1,-0.35718197,-0.51072335,8.791088,8.779133,8.673042,10.016986,9.947000000000001,0.101500034,9.97391,10.142771,0.04862613599999999,10.03,0.07999992,10.043023,0.09332371,10.101792,0.21738687,8.403769,2.7754252,0.29573196,74.46066,5.6984562999999975,2.602321,11.190955,-0.46540990000000004,0.32845712,-1.028,0.69,-99.0,-99.0,-99.0,-99.0,-0.6579999999999999,0.125,-0.5525036,-0.7695510999999999,0.10218693,-0.49485004,0.013571703000000001,-0.69897,0.08685889,-0.43179828,0.011737688000000001,-99.0,,8.769834,0.0,1,1,1,1,1,1,0.0808,0.009000000000000001,9.1,0.0807,0.009000000000000001,7.5984,0.048434325,0.0139,6.8345413,0.0906082,4.7931029999999994,9.637131,9.603361,7.180169,7.1622660000000025,0,0.78395545,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,0.0,0.0,1,1,9.667171000000002,-0.34981537,0.3034529387950897,0.034592781215906136,27.79965591430664,9.244450569152832,7.664138,0.068612,0.07823200000000001,0.6727067472476351,0.04996932136225021
1,1,1,1,2,2,J131526.03+330926.0,JINGLE2  ,2,4552-301-1-0178-0089,1237665023836422233,2356557497344485376,2093,53818,178,198.858476,33.157243,0.01624,1e-05,70.42222,1,-0.56122214,-0.2811329,8.571015,8.640371,8.433424,9.211739,9.117,0.12249994,9.264536,9.536375999999999,0.050284564000000004,9.3,0.09500027,9.252991999999999,0.08477926,9.498134,0.15212767,8.019039,2.5706415000000002,0.3919807,68.10168,3.4393212999999996,1.5955190000000001,6.303866999999999,-0.71136993,0.26656628,-1.073,0.20499998,-0.7028721,0.012421749499999999,-0.7795165,0.014955422,-0.748,0.060000002000000004,-0.34211713,-0.7212464,0.045715205,-0.65757734,0.019740658,-0.88605666,0.100221805,-0.79588,0.027143406000000002,0.29785857,3.1794915,8.177848,0.0,1,1,1,1,1,1,0.004,0.0033,2.7,0.0036,0.0033,6.2922325,0.39810327,0.0028,6.1830883000000005,0.23265776,1.8666667000000001,9.362065,9.122216,5.509137,6.7182527,0,0.9021818000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0,0,0.0,0.0,0.4637120664119721,0.025011267513036728,45.77421951293945,20.27791404724121,7.222179,0.133331,0.152015,0.5029713485867033,0.022145205209407482
2,2,2,2,3,3,J125606.09+274041.1,JINGLE3  ,3,5087-301-5-0269-0032,1237667323797372960,2523206632364599296,2241,54169,236,194.025406,27.67810200000001,0.01648,1e-05,71.47591,1,-0.6900255999999999,-0.14765847,8.464044,8.556442,8.396603,9.013969,9.002,0.012500286000000001,9.205822,-99.0,-99.0,9.04,0.089999676,9.147975,0.07844734,9.160111,0.12066311,8.086905999999999,2.4448354,0.61474437,52.700309999999995,2.227903,1.1071371,3.8301306000000004,-0.1143399,0.16340692,-0.003,0.11750001,-0.44092262,0.011926893000000001,-0.5888498000000001,0.01977349,0.047,0.015000001,0.016070344,-0.060480744,0.054910794000000006,-0.040958595,0.028634802,-0.10790541,0.06681453400000001,-0.08618615,0.042370193,-99.0,2.2722871,8.964196000000003,15.114897000000001,185,3,1,1,1,1,0.005,0.0025,2.0,0.0032,0.0025,6.25398,0.33929256,0.0078000003,6.640925,0.1726042,2.5161293,9.936237,9.998434,6.5437655,6.4937366999999995,2,0.95117426,0.0024,0.754,1,7.841805499999999,0.14350338,3.1191697,8.089106,4.35,8.577205000000001,0.14350338,8.31,0.9732143,0.15179257,0,0,0.0,0.0,0.6051928997039795,0.020554015412926674,52.50883483886719,35.56088638305664,7.149927000000001,0.041192,0.03858,0.5860076245433838,0.013578643496432148
3,3,3,3,4,4,J132134.91+261816.8,JINGLE4  ,4,5087-301-3-0308-0090,1237667322726187098,2526595320926726144,2244,53795,276,200.395485,26.304665999999997,0.01652,1e-05,71.651566,1,-0.46861959999999997,-0.7629779000000001,8.662473,8.824194,8.652569,9.891478,9.862,0.049999714,9.947737,10.120858,0.048024047,9.92,0.09000015,9.918494,0.09135723,10.011584,0.2545824,8.923497,2.6330194,0.39433008,67.94655,2.7261834,1.3043505,5.041723,-0.1873299,0.13445514,-0.138,0.14500001,-0.15385081,0.0024014185,-0.17026305,0.0020211441,-0.258,0.022500008,-0.041497957,-0.08092192,0.020929853999999998,-0.22184873,0.08685889,-0.050610002,0.024398567000000003,-0.19382003,0.09500192,2.4679077,5.4025087,9.17272,0.0,1,1,1,1,1,1,0.0456,0.0104,5.0,0.0423,0.0105,7.3773026,0.10780359,0.0133,6.8748135999999995,0.14367637,3.0227272999999997,9.846477499999999,10.042182,7.1236,6.912647200000001,2,0.9329298,0.0036799999999999997,2.929,1,8.433269000000001,0.07720025,6.299575,2.8607737999999996,4.35,9.168669,0.07720025,9.07,1.7066667000000002,0.14644323,1,1,9.229498,-0.6619797,0.5276443958282471,0.020943103358149532,65.98861694335939,27.2591552734375,7.633991,0.041856,0.03926,0.7186412352764165,0.024436880139021344
4,4,4,4,5,5,J091728.99-003714.1,JINGLE5  ,5,756-301-2-0157-0220 ,1237648720676061404,531437158335014912,472,51955,45,139.370821,-0.620583,0.01658,1e-05,71.91506,1,-0.52396005,-0.6295607,8.606244,8.763792,8.678795,10.101728999999999,9.972000000000001,0.06500006,9.978539999999999,10.302042,0.04852217,10.11,0.089999676,10.140841,0.08608675,10.169633000000001,0.20450857,8.243875,2.593228,0.23684108,78.48243000000002,7.093128,3.0791447,13.994206,0.07652010000000001,0.21940023,-0.003,0.1225,-0.0041824994,0.0036246555,-0.05119458599999999,0.0059633036,0.006999999999999999,0.015000001,-0.072799176,0.11727127400000001,0.029837028999999998,0.053078442999999996,0.011529942,0.120573945,0.032901097000000004,0.045322984000000004,0.0117376875,1.4658042,4.4043922,9.257108,12.529651,2,3,1,1,1,1,0.0586,0.013000000000000001,10.6,0.0573,0.013000000000000001,7.5123053,0.09853103,0.0234,7.1233664,0.05567878,7.7999997,10.10036,10.180126,7.623941999999999,7.283301400000001,1,0.72477186,0.004520000000000001,3.269161,1,8.484148,0.08563424,5.54871,3.3644580000000004,4.35,9.219547,0.08563424,9.18,7.0985365000000025,0.15584488,2,3,9.676167999999999,-0.42556095,0.6168943643569946,0.024251395836472508,85.47159576416016,26.64484977722168,7.912412,0.043355,0.040346,0.7431896054283539,0.02042713153792001
5,5,5,5,6,6,J132320.14+320349.0,JINGLE6  ,6,4623-301-5-0260-0110,1237665330931957870,2369063343169234944,2104,53852,618,200.833956,32.063614,0.01672,1e-05,72.52999,1,-0.5032589,-0.34031978,8.626717,8.677859,8.550383,9.44026,9.492,0.08249998,9.553125999999999,9.846829,0.050605632000000005,9.44,0.11000013,9.421581,0.088804245,9.648354,0.14703829999999998,7.904309299999999,2.2451944,0.43154153,65.47963,6.0022173,2.6836752999999995,10.840116,-0.6794399,0.37716955,-0.773,0.14500001,-0.46863008,0.0119520435,-0.5318002,0.015734859,-0.5429999999999999,0.040000007000000004,-0.05352129,-0.537602,0.04492701599999999,-0.43179828,0.011737688000000001,-0.69897,0.065144174,-0.537602,0.014975673,0.27011123,2.9433017,8.418866,13.004935000000001,2,3,1,1,1,1,0.0107,0.0042,4.8,0.01,0.0042,6.761546000000001,0.18240368,0.0073,6.624869,0.08923859,4.866667,9.650660499999999,9.38739,5.797727,6.9534216,0,0.7737199,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.0,0.0,0,0,0.0,0.0,0.4947360157966614,0.044009923934936516,34.67584228515625,11.883243560791016,7.400450999999999,0.095809,0.119903,0.5837961776346698,0.0309828362137432
6,6,6,6,7,7,J132051.75+312159.8,JINGLE7  ,7,4623-301-3-0257-0223,1237665329858019551,2369046850494818304,2104,53852,558,200.215627,31.366615000000003,0.01684,1e-05,73.05715,1,-0.5333260999999999,-0.37193203,8.597195,8.678353,8.566666,9.571686,9.547,0.035000324,9.497983999999999,9.911655,0.04864943,9.64,0.08499956,9.711075,0.09044981,9.672677,0.1494405,8.004589999999999,2.4365504000000002,0.21728855,79.8864,5.128579,2.2916220000000003,10.33067,-0.3018499,0.25157636,-0.38799999999999996,0.114999995,-0.46240464,0.0054646059999999995,-0.5330039000000001,0.00656109,-0.583,0.054999992000000004,-0.2764211,-0.28399667,0.025055451,-0.35654733,0.009870329,-0.30103,0.03474356,-0.38721615,0.010592548,0.9182134,3.970165,8.722944,12.39794,4,3,1,1,1,1,0.0187,0.0044,5.0,0.0185,0.0044,7.035008,0.10329166,0.0093,6.736319,0.093396656,4.65,9.795145,9.60455,6.6107354,6.955928299999999,2,0.81341183,0.0011099999999999999,0.615,1,7.7721615,0.08196601,5.850012,4.4398694,4.35,8.507561,0.08196601,8.86,0.0,0.0,0,0,0.0,0.0,0.5969957709312439,0.021243585273623463,66.71873474121094,30.98511505126953,7.496571,0.050138,0.050045,0.6130487939983948,0.020474009960238064
7,7,7,7,9,9,J131547.11+315047.1,JINGLE9  ,9,4623-301-4-0250-0019,1237665330394431507,2369006718320404480,2104,53852,412,198.946297,31.846421999999997,0.016980000000000002,1e-05,73.67232,1,-0.5015668,-0.36039492,8.628419000000001,8.684825,8.652569,9.614121,9.862,0.18249989,9.806714999999999,-99.0,-99.0,9.66,0.09000015,9.639616,0.0741806,9.887344,0.14434981,8.313323,2.3616817,0.54235905,57.923232999999996,5.8685784000000005,2.7330706,9.956503999999999,-0.112179905,0.42264485,-0.078,0.1125,-0.1294708,0.014253216,-0.25838178,0.0199892,0.40700000000000003,0.23,0.24527454,0.033423773999999996,0.024127468,-0.0132282525,0.0134317875,-0.07572073,0.031021034,-0.14874166,0.01835047,-99.0,,8.792494,10.554575999999999,1,2,1,1,1,1,0.0266,0.006,5.8,0.0263,0.006,7.195075,0.09907859,0.0113,6.8281979999999995,0.07302296,5.947368599999999,10.187021000000001,9.743901,6.7656225999999995,6.9982157,1,0.78130466,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0,0,0.0,0.0,0.4869545102119446,0.03196130692958832,31.40616798400879,17.423282623291016,7.598058,0.050749,0.055020000000000006,0.5615968909916422,0.023361836688643986
8,8,8,8,10,10,J091750.80-001642.5,JINGLE10 ,10,1239-301-3-0128-0022,1237650795680235542,531444030282688512,472,51955,70,139.461683,-0.278478,0.017480000000000002,1e-05,75.87037,1,-0.35910407,-0.33469853,8.788684,8.72219,8.760982499999999,10.708185,10.45,0.05499983,10.434718,10.576582,0.049872328,10.43,0.09499979,10.414928,0.09332180000000001,10.700804,0.23019625,8.521574000000001,2.409141,0.3158134,73.12531,7.9829399999999975,3.6434792999999996,13.821321,0.058550093,0.15152003,0.162,0.1775,-0.0074682888,0.0056801876,-0.08015431,0.005833652,0.006999999999999999,0.0125,0.07101979,0.19312458,0.03062333,0.11394334,0.013362907,0.18752071,0.036661223,0.096910015,0.013897423,1.0038103999999999,5.0345545,9.254648,12.529651,1,2,1,1,1,1,0.0658,0.0094,11.7,0.0601,0.0094,7.57953,0.06792626,0.0207,7.1166253,0.050352983,8.625,10.186347,10.268108999999999,7.637556,7.333447500000001,1,0.71630484,0.0029473000000000004,2.454353,1,8.405769,0.06483336,7.9340577,3.7470574,4.35,9.141169,0.06483336,9.32,3.1639022999999997,0.14779262,2,3,9.788902,-0.9192829,0.5236889719963074,0.02289293333888054,70.08931732177734,24.200822830200195,7.8914,0.043965,0.04045,0.7958391432520288,0.02333489899026245
9,9,9,9,12,12,J132251.07+314934.3,JINGLE12 ,12,4599-301-4-0190-0107,1237665227311284331,2369062518535514112,2104,53852,615,200.712807,31.826221000000004,0.01782,1e-05,77.36596999999998,1,-0.57002485,-0.24015824,8.562989,8.624442,8.51697,9.438958999999999,9.382,0.047500134000000006,9.487259,9.863949,0.04920887,9.41,0.11500025,9.428230000000001,0.0718503,9.65205,0.14214386,7.618170299999999,2.146775,0.4439915,64.64873,6.4949665,3.0778203,12.026216999999999,-0.42042992,0.32567286,-0.40299999999999997,0.11750001,-0.23340164,0.008571177,-0.33794959999999996,0.012585063,-0.32299999999999995,0.017499998,-0.060260296,-0.29242983,0.04257789,-0.22184873,0.014476481999999999,-0.43179828,0.07042613,-0.31875879999999995,0.018095603000000002,0.3598932,2.8745694,8.653212,0.0,1,1,1,1,1,1,0.0058,0.0039,3.1,0.0048,0.0039,6.498851999999999,0.35286424,0.0046,6.480368599999999,0.13217658,3.2857144,9.973728999999999,9.679155,6.6602645,6.937568,2,0.7390395000000001,0.00139,0.222,2,7.5097637000000015,0.0,2.22,5.728604,4.35,8.245163,0.0,8.85,0.0,0.0,0,0,0.0,0.0,0.4931367933750153,0.04081390053033829,23.20965385437012,14.151347160339355,7.511610000000001,0.06490599999999999,0.06739400000000001,0.5158905878972508,0.022588585455627426
10,10,10,10,13,13,J114253.92+000942.7,JINGLE13 ,13,5976-301-5-0186-0013,1237671142017859597,318746804491413504,283,51959,426,175.724698,0.161868,0.01847,1e-05,80.227295,1,-0.68524283,0.052112028,8.467636,8.494046,8.387001,9.077406,8.972000000000003,0.01,9.236292,9.608711,0.06179799,9.19,0.10500002,9.185838,0.07321834599999999,9.210519999999999,0.09908665,8.001472999999999,2.247916,0.7624744000000001,40.734584999999996,3.0210494999999997,1.3477438999999998,3.7758334000000002,-0.2877699,0.2422359,-0.513,0.08249999599999999,-0.28830743,0.009941806999999999,-0.3859466,0.014758128,0.157,0.29000002,0.07051398,-0.31875879999999995,0.07238241,-0.35654733,0.04935164400000002,-0.43179828,0.09390151,-0.5086383,0.084056996,0.24692151,1.4523828,8.4421625,11.658692,2,3,1,1,1,1,0.0011,0.0018,4.3,0.0005,0.0018,5.5481253,1.56346,0.0018,6.1044273,0.6031868,0.71999997,9.955611,9.464191,6.3468876,6.3624825,0,0.9456851000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,0.0,0.0,1,1,9.223125,0.14571953,0.4817157089710236,0.01940056495368481,43.51509094238281,30.23534393310547,7.09046,0.059342999999999986,0.06006,0.5077237516867857,0.01683289775968281
11,11,11,11,14,14,J131721.28+310334.1,JINGLE14 ,14,4599-301-2-0183-0055,1237665226237083703,2368947069814597632,2104,53852,195,199.338706,31.059485,0.01857,1e-05,80.66773,1,-0.65590763,-0.12120044,8.49028,8.558893,8.515413,9.435528,9.377,0.037499905,9.384112,9.901871,0.05101247,9.49,0.09500027,9.509767,0.080071926,9.493814,0.10382107,8.030517999999999,2.3805259999999997,0.61342746,52.798134,3.9311023,1.8226259999999999,5.7995253,-0.15613991,0.20552702,-0.213,0.10250001,-0.21739292,0.008438325,-0.285097,0.011600128000000001,-0.278,0.03999999,0.25771582,-0.21467015,0.028478324,-0.15490197,0.049633652,-0.28399667,0.033407267000000004,-0.20065945,0.06204207,0.48311266,2.9132297,8.754438,13.268846,6,3,1,1,1,1,0.0118,0.0025,4.7,0.0105,0.0025,6.8750997000000025,0.10340345,0.0149,7.0270967,0.07286820000000001,5.96,10.00797,9.652633,6.17725,6.697229400000001,2,0.8989444,0.00105,0.17600000000000002,2,7.469036599999999,0.0,2.1000006,7.368546,4.35,8.204435,0.0,9.01,0.0,0.0,0,0,0.0,0.0,0.5741640329360962,0.0190693773329258,59.65199279785156,34.878231048583984,7.342597,0.041878,0.042611,0.5569988405309634,0.013236912893841477
12,12,12,12,17,17,J130305.93+263152.0,JINGLE145,145,5115-301-2-0156-0025,1237667442438438937,2523143410446002176,2241,54169,6,195.774732,26.531131,0.01913,1e-05,83.13545,1,-0.3683926,-0.31636778,8.777163,8.713351,8.630828999999999,9.932217999999999,9.777000000000001,0.042499542,9.8335905,10.028817,0.049350414,9.93,0.08500004,9.937902000000001,0.09097910000000001,10.118008999999999,0.17895289,8.796208,2.860684,0.61476797,52.698555000000006,3.1575224,1.3131932,3.2602563,-0.36404990000000004,0.25206742,-0.573,0.165,-0.41715357,0.010792868999999998,-0.52313524,0.013334648000000001,-0.568,0.025000006,-0.30614406,-0.45593196,0.07445048,-0.45593196,0.03722524,-0.537602,0.08985403,-0.55284196,0.04653155,0.4087407,3.6548623999999994,8.614435,0.0,1,1,1,1,1,1,0.0133,0.0031,4.2,0.0123,0.0031,6.9699883,0.10945634,0.0082,6.793897,0.105925485,4.1,9.723666999999999,9.407391,6.4611464000000005,6.7030334000000025,2,0.96367484,0.00197,0.3720000000000001,2,7.901671,0.0,1.740001,3.8139358,4.35,8.63707,0.0,8.71,0.0,0.0,1,1,9.508331,-0.4238863000000001,0.41024577617645264,0.02112436294555664,43.53118515014648,21.69964408874512,7.1656429999999975,0.06674400000000001,0.064041,0.5427192700110374,0.021047327179947645
13,13,13,13,18,18,J130802.57+271840.0,JINGLE17 ,17,5115-301-4-0163-0099,1237667443512639587,2524420492933228544,2242,54153,556,197.010721,27.31112700000001,0.01959,1e-05,85.16403000000003,1,-0.572177,-0.15826824,8.561045,8.5975485,8.447792,9.066613,9.162,0.1699996,9.233338,-99.0,-99.0,9.06,0.07999992,9.150146000000001,0.07876873,9.227198,0.118980885,8.145946,2.780464,0.38009003,68.88605,3.1466491000000003,1.4323434,4.7419887,-0.29660990000000004,0.18210298,-0.38299999999999995,0.08750000599999999,-0.52262765,0.014661603,-0.65940934,0.02005596,-0.40299999999999997,0.11750001,0.106529236,-0.3467875,0.06755692,-0.35654733,0.029610986000000002,-0.4089354,0.08908605,-0.4202164000000001,0.034286406,-99.0,2.7222147,8.74164,0.0,1,1,1,1,1,1,0.0101,0.0033,3.7,0.0096,0.0033,6.8832945999999975,0.14928871,0.0075,6.776084399999999,0.13318363,3.2608697,9.832403999999999,9.586362,6.026388,6.8318057,0,0.9403584,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,1,1,9.365452000000001,0.29883862,0.522664487361908,0.01709023304283619,61.76092529296875,35.20135498046875,7.257166000000002,0.06146,0.058648,0.5785550626809859,0.01532163067945888
14,14,14,14,19,19,J120803.96+004151.2,JINGLE18 ,18,756-301-5-0442-0286 ,1237648722305351966,322157765109770240,286,51999,547,182.01650800000002,0.697576,0.01967,1e-05,85.51697,1,-0.6588883000000001,-0.036648112999999996,8.48793,8.530883,8.364674,9.097930999999999,8.902000000000003,0.01,9.312767,-99.0,-99.0,9.11,0.07499981,9.151777000000001,0.07297611,9.346985,0.14538246,7.5449266,2.1212009999999997,0.6175109999999999,52.494427,3.8465037000000004,1.9008901999999999,5.831315,-0.3185699,0.25625572,-0.37799999999999995,0.09999999400000001,-0.47673497,0.012998605,-0.6196654,0.019841569,-0.433,0.01,-0.066839285,-0.44369748,0.072382405,-0.35654733,0.009870329,-0.55284196,0.09306310000000001,-0.43179828,0.011737688000000001,-99.0,2.9365861,8.526568,0.0,1,1,1,1,1,1,0.011000000000000001,0.0036,3.8,0.0104,0.0036,6.9216485,0.1503327,0.0077,6.791106,0.095883206,4.5294113,9.89536,9.504471,6.4686556,6.945665400000001,0,0.8976649,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,1,1,9.252417999999999,0.15448666,0.4420646131038666,0.03584334999322891,26.59022331237793,13.921294212341307,7.352477,0.08025399999999999,0.084189,0.5045734663963946,0.017872227436102322
15,15,15,15,21,21,J131258.27+311531.0,JINGLE21 ,21,4599-301-2-0176-0203,1237665226236625099,2368976481750640640,2104,53852,302,198.242817,31.258616999999997,0.02037,1e-05,88.606926,1,-0.67849153,-0.11280499,8.4727545,8.54898,8.571050999999999,9.725142,9.562000000000001,0.13500023,9.654106,10.039336,0.06453635,9.58,0.03000021,9.61416,0.06967735,9.86439,0.14787836,7.1961429999999975,2.0218651000000003,0.81471187,35.7909,10.808838,5.609235,13.145921,-1.3656700000000002,0.28446686,-1.273,0.3,-0.066490754,0.01232427,-0.12108329,0.016777106,-0.10300000000000001,0.060000002000000004,0.27460477,-0.11918641599999999,0.17143203,-0.07572073,0.02068069,-0.20065945,0.23438114,-0.13667713,0.023796955,0.17970659,2.9913008,8.641198,0.0,1,1,1,1,1,1,0.017,0.0058,3.5,0.0168,0.0058,7.160755,0.14993499999999998,0.005699999599999999,6.691321,0.15238403,2.85,10.236804,9.701654,6.8102417,7.304921,0,0.6281053000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,0.0,0.0,2,3,9.770311,0.04516983,0.5267831087112427,0.026546375826001167,254.1092987060547,19.904666900634766,7.784099,0.09253,0.11387,0.5349261879578825,0.018748684220746232
16,16,16,16,23,23,J120018.00+001741.9,JINGLE23 ,23,756-301-4-0429-0213 ,1237648721767629013,321023342830184448,285,51930,516,180.075007,0.294986,0.020659999999999998,1e-05,89.88799999999998,1,-0.45880446,-1.0468727,8.672953999999999,8.918181,8.745925999999999,10.11014,10.33,0.07000017,10.254766,10.407013000000001,0.0487702,10.1,0.089999676,10.0684805,0.09606171,9.719192999999999,0.11004926,8.5526285,2.556333,0.44875306,64.33004,7.592015700000001,3.214154,9.573702,-0.5657999,0.29385895,-0.09300000000000001,0.1525,-0.015192998000000001,0.0041926675,-0.066284135,0.0035839658,-0.163,0.022499997,-0.10893088,0.07554698,0.043794397,0.017033324,0.016703634,0.09342169,0.04553087,0.033423773999999996,0.016084978,1.5655228,5.014546,9.278899000000001,9.278753,1,2,1,1,1,1,0.0258,0.0064,6.3,0.0237,0.0064,7.322662400000001,0.11727782,0.0123000005,7.0378194,0.091802076,4.7307695999999995,10.038111,10.198657,7.457604400000001,7.306853999999999,2,0.80671656,0.0031414000000000004,1.850568,1,8.429041,0.07924632,6.0975823,2.7658472,4.35,9.164439999999999,0.07924632,9.11,0.0,0.0,1,2,9.290030499999999,-0.82010937,0.4485654830932617,0.022237641736865044,44.99599075317383,22.566022872924805,7.8891,0.041981,0.046049,0.6565899040408767,0.02082379144553523
17,17,17,17,24,24,J121520.15-002352.9,JINGLE24 ,24,752-301-3-0269-0157 ,1237648704040403101,324345518387914752,288,52000,314,183.833969,-0.39805,0.02079,1e-05,90.46244,1,-0.5960557,-0.09335736,8.539896,8.569136,8.428619,9.316198,9.102,0.11749983,9.343969,9.679146000000001,0.05713039,9.35,0.09000015,9.415591000000001,0.08750248,9.409282000000001,0.16885787,7.7611490000000005,2.6915565,0.15822594,84.78065500000002,4.5781894,2.163378,7.988423299999999,-0.5171899,0.19502778,-0.7879999999999999,0.13,-0.6115482,0.007674548299999999,-0.6746871999999999,0.005780530600000001,-0.5529999999999999,0.062499985,-0.5399915,-0.48148605,0.14476481,-0.5850267,0.050110903,-0.4685210999999999,0.15328039999999998,-0.5850267,0.050110903,1.0844966999999999,4.0021796,8.590355,10.369746000000001,1,2,1,1,1,1,0.0104,0.0042,3.3,0.01,0.0042,6.9534473,0.18240368,0.0052,6.6694508,0.1503327,2.8888887999999997,9.566408000000001,9.46449,6.8913293000000015,6.8000979999999975,0,0.8736535,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53,0.0,0.0,0,0,0.0,0.0,0.5606076121330261,0.0323282890021801,42.916099548339844,18.9576358795166,7.357360000000001,0.083017,0.081747,0.6494435645428842,0.018231737572065653
18,18,18,18,25,25,J130636.39+275222.6,JINGLE25 ,25,5087-301-6-0284-0188,1237667324335227068,2524411147084392448,2242,54153,522,196.651636,27.872951,0.02094,1e-05,91.1254,1,-0.4382895000000001,-0.41623938,8.695374000000001,8.722942999999999,8.710224,10.00582,10.12,0.01999998,9.970372,10.3516035,0.04884717,10.07,0.09000015,10.021232000000001,0.09327316,10.086799000000001,0.21198179999999997,8.514831,2.9283247,0.44151673,64.81416,6.135567,2.6367119999999997,7.388771,0.29472008,0.10857894,0.312,0.145,0.15747245,0.00206393,0.13676904,0.0015237682999999999,0.052000000000000005,0.024999999,0.042589235999999996,0.18469143,0.053931993,0.28103337,0.013642758999999999,0.22010808,0.05494087,0.32221928,0.014476483,2.4966662,5.4421754,9.474867,12.438203,1,2,1,1,1,1,0.0416,0.0077,7.8,0.0374,0.0077,7.5326614,0.08941357,0.0147,7.1271070000000005,0.053178914,8.166667,10.20708,10.393925999999999,7.577495599999999,7.057286,2,0.8692414,0.00295,1.9969999999999999,1,8.47387,0.088431545,5.340529,3.884004,4.35,9.2092705,0.088431545,9.44,6.2117047,0.14083421,1,1,9.333971,-0.67184925,0.6471039056777954,0.023392006754875183,70.9637680053711,30.039958953857425,7.8584580000000015,0.041291,0.038988,0.7943582123466049,0.0243015175368966
